,id1,id2,label
24834,10826994,20368648,3
24835,20368648,22670950,3
24836,15924093,20368648,3
24837,18974466,20368648,3
24838,1863214,20368648,3
24839,20368648,21425787,3
24840,20036910,20368648,3
24841,20368648,23574216,3
24842,10415388,20368648,3
24843,16797428,20368648,3
24844,6226270,20368648,3
24845,20368648,22424633,3
24846,8843442,20368648,3
24847,19319640,20368648,3
24848,74,14783945,3
24849,74,539195,3
24850,74,22221713,3
24851,74,19710610,3
24852,74,317855,3
24853,74,10942052,3
24854,74,744014,3
24855,74,616260,3
24856,7237618,17551461,3
24857,7237618,14763206,3
24858,7237618,11044947,3
24859,7237618,21374275,3
24860,1037968,7237618,3
24861,7237618,8980221,3
24862,7237618,22410173,3
24863,7237618,15768167,3
24864,7237618,7380658,3
24865,7237618,22137915,3
24866,7237618,20870396,3
24867,7237618,17927694,3
24868,3584277,7237618,3
24869,5822585,7237618,3
24870,7237618,23294396,3
24871,3577507,7237618,3
24872,7237618,20091126,3
24873,7237618,9756057,3
24874,1769771,7237618,3
24875,3108499,7237618,3
24876,2711645,19643372,3
24877,1421557,19643372,3
24878,12172485,19643372,3
24879,14317426,19643372,3
24880,1458629,19643372,3
24881,2668853,19643372,3
24882,15571542,19643372,3
24883,250596,19643372,3
24884,14183083,19643372,3
24885,16466519,19643372,3
24886,10287987,19643372,3
24887,19643372,22246374,3
24888,250595,19643372,3
24889,5751313,19643372,3
24890,7132185,19643372,3
24891,6244937,19643372,3
24892,9693856,19643372,3
24893,6061403,19643372,3
24894,948486,19643372,3
24895,1421558,19643372,3
24896,13902981,19643372,3
24897,1966262,19643372,3
24898,10287986,19643372,3
24899,18731109,19643372,3
24900,8612648,19643372,3
24901,19643372,22246375,3
24902,19142736,19643372,3
24903,5751314,19643372,3
24904,13783899,19643372,3
24905,7132186,19643372,3
24906,9693857,19643372,3
24907,6244936,19643372,3
24908,13028546,19643372,3
24909,18731110,19643372,3
24910,1966263,19643372,3
24911,2532321,19643372,3
24912,11319479,19643372,3
24913,8778962,19643372,3
24914,16388707,19643372,3
24915,411631,19643372,3
24916,13902980,19643372,3
24917,8612647,19643372,3
24918,19643372,19912848,3
24919,4518933,19643372,3
24920,12678588,19643372,3
24921,19643372,21870536,3
24922,19643372,21488869,3
24923,11548510,19643372,3
24924,2532322,19643372,3
24925,16351776,19643372,3
24926,4471000,19643372,3
24927,7460370,19643372,3
24928,17456565,19643372,3
24929,19643372,19912847,3
24930,4518934,19643372,3
24931,9088422,19643372,3
24932,12614305,19643372,3
24933,19643372,22993367,3
24934,19643372,21488868,3
24935,948487,19643372,3
24936,6061402,19643372,3
24937,8625347,19643372,3
24938,4471001,19643372,3
24939,19643372,22993368,3
24940,9088423,19643372,3
24941,2090333,13199957,3
24942,2090333,7990228,3
24943,2090333,9597888,3
24944,22556550,22556551,3
24945,13595251,22556551,3
24946,19309971,22556551,3
24947,12543783,22556551,3
24948,13666876,17231006,3
24949,616102,13826024,3
24950,716032,18288470,3
24951,6190167,12626917,3
24952,6190168,12626917,3
24953,12626917,12626919,3
24954,12626917,12626920,3
24955,6190160,12626917,3
24956,1477578,8980221,3
24957,1477578,23596949,3
24958,1477578,22410173,3
24959,1477578,15768167,3
24960,1477578,9325670,3
24961,1477578,11993046,3
24962,1477578,2418918,3
24963,1477578,15527452,3
24964,1477578,6980854,3
24965,1477578,23613195,3
24966,1477578,22919520,3
24967,1477578,3584277,3
24968,1424647,1477578,3
24969,1477578,17727663,3
24970,4588203,23531658,3
24971,20661433,20898459,3
24972,1008329,1008332,3
24973,3691985,3691986,3
24974,7034031,22403259,3
24975,7034031,11986970,3
24976,7034031,11517213,3
24977,4385640,7034031,3
24978,7034031,23069799,3
24979,7034031,19247466,3
24980,7034031,20725036,3
24981,7034031,18741084,3
24982,7034031,12328424,3
24983,7034031,17097179,3
24984,7034031,7713594,3
24985,5090669,7034031,3
24986,3419825,7034031,3
24987,7034031,20085210,3
24988,7034031,10391639,3
24989,7034031,16987999,3
24990,1347808,21125948,3
24991,2996859,10717656,3
24992,6302320,9604063,3
24993,9604063,13603290,3
24994,9604063,13233956,3
24995,1111286,9604063,3
24996,9604063,10695600,3
24997,3061454,9604063,3
24998,10695600,22501706,3
24999,9552428,22501706,3
25000,3061454,22501706,3
25001,4204663,7682331,3
25002,11044947,17551461,3
25003,13121131,17551461,3
25004,17551461,21374275,3
25005,17551461,20310134,3
25006,8980221,17551461,3
25007,17551461,17984312,3
25008,17551461,22410173,3
25009,15768167,17551461,3
25010,7380658,17551461,3
25011,6319887,17551461,3
25012,14876163,17551461,3
25013,15831694,17551461,3
25014,17551461,20870396,3
25015,17551461,21285620,3
25016,978946,17551461,3
25017,17551461,17927694,3
25018,11066056,17551461,3
25019,3584277,17551461,3
25020,12728035,17551461,3
25021,5822585,17551461,3
25022,17551461,21457925,3
25023,17551461,23294396,3
25024,3577507,17551461,3
25025,17551461,20091126,3
25026,13396233,17551461,3
25027,9756057,17551461,3
25028,1769771,17551461,3
25029,16506848,19117993,3
25030,16944401,19117993,3
25031,14988339,19117993,3
25032,19117993,19582152,3
25033,19117993,23494305,3
25034,19117993,19290859,3
25035,11277510,19117993,3
25036,17557289,19117993,3
25037,16706229,19117993,3
25038,13891080,19117993,3
25039,15924093,19117993,3
25040,1863214,19117993,3
25041,18542300,19117993,3
25042,9840907,19117993,3
25043,19117993,23574216,3
25044,10415388,19117993,3
25045,16166059,19117993,3
25046,17857284,19117993,3
25047,19117993,22424633,3
25048,1015744,19117993,3
25049,14168494,19117993,3
25050,14129929,19117993,3
25051,18991846,19117993,3
25052,8843442,19117993,3
25053,16506848,16944401,3
25054,11277510,16506848,3
25055,13891080,16506848,3
25056,16506848,23574216,3
25057,1015744,16506848,3
25058,9430039,20822727,3
25059,3287812,13884047,3
25060,13840371,15889439,3
25061,15889439,19663509,3
25062,2906491,15889439,3
25063,16944401,23058336,3
25064,9186576,16944401,3
25065,1913136,16944401,3
25066,16944401,18613870,3
25067,15034107,16944401,3
25068,16944401,18504192,3
25069,10826994,16944401,3
25070,16944401,19290859,3
25071,11277510,16944401,3
25072,16944401,20019847,3
25073,16098010,16944401,3
25074,9525318,16944401,3
25075,13891080,16944401,3
25076,15924093,16944401,3
25077,5297820,16944401,3
25078,1863214,16944401,3
25079,16944401,21425787,3
25080,16944401,20082006,3
25081,16944401,18542300,3
25082,9840907,16944401,3
25083,16944401,21308543,3
25084,8106130,16944401,3
25085,16944401,17857284,3
25086,4716110,16944401,3
25087,3577507,16944401,3
25088,1015744,16944401,3
25089,14168494,16944401,3
25090,14129929,16944401,3
25091,16944401,18457132,3
25092,17788458,21291602,3
25093,4889264,21291602,3
25094,2775424,12066447,3
25095,2668853,2711645,3
25096,2711645,5751313,3
25097,2711645,5751314,3
25098,2711645,7460370,3
25099,616102,3459078,3
25100,616102,23525479,3
25101,616102,8489742,3
25102,616102,18748516,3
25103,616102,11050195,3
25104,616102,17156131,3
25105,616102,11717079,3
25106,616102,11103539,3
25107,616102,23036596,3
25108,616102,17477951,3
25109,616102,3318214,3
25110,11477906,18731843,3
25111,4193496,6302320,3
25112,4193496,13603290,3
25113,4193496,13233956,3
25114,1111286,4193496,3
25115,4193496,10695600,3
25116,3061454,4193496,3
25117,11103449,21321505,3
25118,17728719,19565153,3
25119,19565153,20375440,3
25120,10062077,19565153,3
25121,7495800,19565153,3
25122,9590327,19565153,3
25123,2737487,19565153,3
25124,19565153,20023016,3
25125,11403723,19565153,3
25126,3667136,18115173,3
25127,3667136,20805582,3
25128,3667136,23494305,3
25129,3667136,10826994,3
25130,3667136,9525318,3
25131,3667136,15924093,3
25132,3667136,18974466,3
25133,1863214,3667136,3
25134,3667136,21425787,3
25135,3667136,20036910,3
25136,3667136,23574216,3
25137,3667136,10415388,3
25138,3667136,10671994,3
25139,3667136,6226270,3
25140,3667136,22424633,3
25141,3667136,8843442,3
25142,7908169,10795866,3
25143,18536907,22403259,3
25144,11986970,22403259,3
25145,10067028,22403259,3
25146,19926877,22403259,3
25147,11517213,22403259,3
25148,4385640,22403259,3
25149,21824901,22403259,3
25150,20886787,22403259,3
25151,20691789,22403259,3
25152,14164924,22403259,3
25153,22403259,23069799,3
25154,14736188,22403259,3
25155,12971450,22403259,3
25156,19247466,22403259,3
25157,20725036,22403259,3
25158,18741084,22403259,3
25159,12328424,22403259,3
25160,16733950,22403259,3
25161,22403259,23666867,3
25162,17097179,22403259,3
25163,7713594,22403259,3
25164,5090669,22403259,3
25165,3419825,22403259,3
25166,20085210,22403259,3
25167,10391639,22403259,3
25168,7678253,22403259,3
25169,16987999,22403259,3
25170,2903590,23029916,3
25171,3387990,16924659,3
25172,775447,16924659,3
25173,14783945,16924659,3
25174,10337386,16924659,3
25175,8489742,16924659,3
25176,16924659,18600879,3
25177,16924659,17728719,3
25178,16924659,18748516,3
25179,10089329,16924659,3
25180,16924659,22221713,3
25181,8747840,16924659,3
25182,7495800,16924659,3
25183,16924659,20784790,3
25184,10942052,16924659,3
25185,9592646,16924659,3
25186,6501291,16924659,3
25187,2107034,16924659,3
25188,2737487,16924659,3
25189,12236729,16924659,3
25190,5400742,16924659,3
25191,16924659,18865693,3
25192,2538511,16924659,3
25193,16924659,20023016,3
25194,3318214,16924659,3
25195,14341904,16924659,3
25196,10878062,16924659,3
25197,1421557,2668853,3
25198,1421557,5751313,3
25199,1421557,5751314,3
25200,1421557,7460370,3
25201,2668853,12172485,3
25202,5751313,12172485,3
25203,5751314,12172485,3
25204,7460370,12172485,3
25205,3387990,10337386,3
25206,3387990,17728719,3
25207,3387990,10089329,3
25208,3387990,17791385,3
25209,3387990,10536444,3
25210,3387990,10942052,3
25211,3387990,5523389,3
25212,3387990,6501291,3
25213,3387990,13834118,3
25214,14624031,17439818,3
25215,17439818,20691789,3
25216,17439818,19134229,3
25217,17439818,17573230,3
25218,7678253,17439818,3
25219,2883828,20375440,3
25220,2883828,5246170,3
25221,11986970,18536907,3
25222,18536907,21369761,3
25223,10067028,18536907,3
25224,14711051,18536907,3
25225,18536907,19926877,3
25226,4385640,18536907,3
25227,18536907,21824901,3
25228,15768167,18536907,3
25229,18536907,20886787,3
25230,7380658,18536907,3
25231,18536907,20691789,3
25232,8437742,18536907,3
25233,14164924,18536907,3
25234,18536907,23069799,3
25235,14736188,18536907,3
25236,12971450,18536907,3
25237,18536907,19247466,3
25238,18536907,20725036,3
25239,18536907,18741084,3
25240,12328424,18536907,3
25241,16733950,18536907,3
25242,18536907,23666867,3
25243,17097179,18536907,3
25244,5090669,18536907,3
25245,3419825,18536907,3
25246,18536907,20085210,3
25247,10391639,18536907,3
25248,17371628,18536907,3
25249,7678253,18536907,3
25250,2026968,22327409,3
25251,15506300,22327409,3
25252,1686479,22327409,3
25253,2668853,14317426,3
25254,5751313,14317426,3
25255,5751314,14317426,3
25256,7460370,14317426,3
25257,11044947,14763206,3
25258,13121131,14763206,3
25259,14763206,21374275,3
25260,14763206,20310134,3
25261,8980221,14763206,3
25262,14763206,17984312,3
25263,14763206,22410173,3
25264,14763206,15768167,3
25265,7380658,14763206,3
25266,6319887,14763206,3
25267,14763206,14876163,3
25268,14763206,15831694,3
25269,14763206,20870396,3
25270,14763206,21285620,3
25271,978946,14763206,3
25272,14763206,17927694,3
25273,11066056,14763206,3
25274,3584277,14763206,3
25275,12728035,14763206,3
25276,5822585,14763206,3
25277,14763206,21457925,3
25278,14763206,23294396,3
25279,3577507,14763206,3
25280,14763206,20091126,3
25281,13396233,14763206,3
25282,9756057,14763206,3
25283,1769771,14763206,3
25284,4130551,16568044,3
25285,16568044,20180801,3
25286,2012592,14729262,3
25287,3746824,14729262,3
25288,17930256,21754659,3
25289,17930256,21754657,3
25290,17930256,22728534,3
25291,1458629,2668853,3
25292,1458629,5751313,3
25293,1458629,5751314,3
25294,1458629,7460370,3
25295,22221713,22602225,3
25296,20784790,22602225,3
25297,10942052,22602225,3
25298,6501291,22602225,3
25299,8273323,10695600,3
25300,8273323,9552428,3
25301,3061454,8273323,3
25302,2668853,15571542,3
25303,250596,2668853,3
25304,2668853,14183083,3
25305,2668853,16466519,3
25306,2668853,10287987,3
25307,2668853,22246374,3
25308,250595,2668853,3
25309,2668853,5751313,3
25310,2668853,7132185,3
25311,2668853,6244937,3
25312,2668853,9693856,3
25313,2668853,6061403,3
25314,948486,2668853,3
25315,1421558,2668853,3
25316,2668853,13902981,3
25317,1966262,2668853,3
25318,2668853,10287986,3
25319,2668853,18731109,3
25320,2668853,8612648,3
25321,2668853,22246375,3
25322,2668853,19142736,3
25323,2668853,5751314,3
25324,2668853,13783899,3
25325,2668853,7132186,3
25326,2668853,9693857,3
25327,2668853,6244936,3
25328,2668853,13028546,3
25329,2668853,18731110,3
25330,1966263,2668853,3
25331,2532321,2668853,3
25332,2668853,11319479,3
25333,2668853,8778962,3
25334,2668853,16388707,3
25335,411631,2668853,3
25336,2668853,13902980,3
25337,2668853,8612647,3
25338,2668853,19912848,3
25339,2668853,4518933,3
25340,2668853,12678588,3
25341,2668853,21870536,3
25342,2668853,21488869,3
25343,2668853,11548510,3
25344,2532322,2668853,3
25345,2668853,16351776,3
25346,2668853,4471000,3
25347,2668853,7460370,3
25348,2668853,17456565,3
25349,2668853,19912847,3
25350,2668853,4518934,3
25351,2668853,9088422,3
25352,2668853,12614305,3
25353,2668853,22993367,3
25354,2668853,21488868,3
25355,948487,2668853,3
25356,2668853,6061402,3
25357,2668853,8625347,3
25358,2668853,4471001,3
25359,2668853,22993368,3
25360,2668853,9088423,3
25361,11044947,13121131,3
25362,11044947,21374275,3
25363,1037968,11044947,3
25364,11044947,20310134,3
25365,8980221,11044947,3
25366,11044947,17984312,3
25367,11044947,22410173,3
25368,11044947,15768167,3
25369,7380658,11044947,3
25370,6319887,11044947,3
25371,11044947,22137915,3
25372,11044947,14876163,3
25373,11044947,15831694,3
25374,11044947,20870396,3
25375,11044947,21285620,3
25376,978946,11044947,3
25377,11044947,17927694,3
25378,11044947,11066056,3
25379,3584277,11044947,3
25380,11044947,12728035,3
25381,5822585,11044947,3
25382,11044947,21457925,3
25383,11044947,23294396,3
25384,3577507,11044947,3
25385,11044947,20091126,3
25386,11044947,13396233,3
25387,9756057,11044947,3
25388,1769771,11044947,3
25389,3108499,11044947,3
25390,5751313,15571542,3
25391,5751314,15571542,3
25392,7460370,15571542,3
25393,775447,17728719,3
25394,775447,17791385,3
25395,775447,5523389,3
25396,775447,20023016,3
25397,775447,3318214,3
25398,775447,13834118,3
25399,16958918,18974466,3
25400,10671994,16958918,3
25401,3838437,16958918,3
25402,10067028,11986970,3
25403,11986970,19926877,3
25404,11517213,11986970,3
25405,4385640,11986970,3
25406,11986970,21824901,3
25407,11986970,14164924,3
25408,11986970,23069799,3
25409,11986970,14736188,3
25410,11986970,12971450,3
25411,11986970,19247466,3
25412,11986970,20725036,3
25413,11986970,18741084,3
25414,11986970,12328424,3
25415,11986970,16733950,3
25416,11986970,17097179,3
25417,5090669,11986970,3
25418,3419825,11986970,3
25419,11986970,20085210,3
25420,10391639,11986970,3
25421,7678253,11986970,3
25422,11986970,16987999,3
25423,14711051,21369761,3
25424,7380658,21369761,3
25425,14432775,21369761,3
25426,5822585,21369761,3
25427,17371628,21369761,3
25428,19060603,21369761,3
25429,13660039,23439557,3
25430,9186576,23058336,3
25431,10797051,23058336,3
25432,10656323,23058336,3
25433,1913136,23058336,3
25434,2373293,23058336,3
25435,18613870,23058336,3
25436,15034107,23058336,3
25437,14988339,23058336,3
25438,18504192,23058336,3
25439,19582152,23058336,3
25440,19290859,23058336,3
25441,17557289,23058336,3
25442,16706229,23058336,3
25443,20019847,23058336,3
25444,8389315,23058336,3
25445,5297820,23058336,3
25446,18542300,23058336,3
25447,9840907,23058336,3
25448,10169905,23058336,3
25449,16166059,23058336,3
25450,21308543,23058336,3
25451,8106130,23058336,3
25452,17857284,23058336,3
25453,14168494,23058336,3
25454,14129929,23058336,3
25455,18457132,23058336,3
25456,18991846,23058336,3
25457,9186576,10797051,3
25458,9186576,14132965,3
25459,1913136,9186576,3
25460,9186576,18613870,3
25461,9186576,15034107,3
25462,9186576,14988339,3
25463,9186576,18504192,3
25464,9186576,13063241,3
25465,9186576,19582152,3
25466,9186576,19290859,3
25467,9186576,17557289,3
25468,9186576,16706229,3
25469,9186576,19045087,3
25470,9186576,20019847,3
25471,9186576,16098010,3
25472,5297820,9186576,3
25473,9186576,20082006,3
25474,9186576,18542300,3
25475,9186576,9840907,3
25476,9186576,19033605,3
25477,1629598,9186576,3
25478,9186576,16166059,3
25479,9186576,21308543,3
25480,8106130,9186576,3
25481,9186576,22769774,3
25482,9186576,17857284,3
25483,4716110,9186576,3
25484,9186576,14168494,3
25485,9186576,14129929,3
25486,9186576,18457132,3
25487,9186576,18991846,3
25488,6302320,13603290,3
25489,5102753,6302320,3
25490,983037,6302320,3
25491,3978711,6302320,3
25492,6302320,13233956,3
25493,6302320,7019245,3
25494,6302320,10695600,3
25495,3061454,6302320,3
25496,7315828,8437742,3
25497,7169017,7315828,3
25498,5744493,17585720,3
25499,1706023,17585720,3
25500,17585720,17830886,3
25501,762814,10942052,3
25502,21321505,23620425,3
25503,3024972,3024982,3
25504,3024982,3024989,3
25505,3024982,3024988,3
25506,3024971,3024982,3
25507,3024979,3024982,3
25508,3024982,3024986,3
25509,250596,5751313,3
25510,250596,5751314,3
25511,250596,7460370,3
25512,5751313,14183083,3
25513,5751314,14183083,3
25514,7460370,14183083,3
25515,2088568,10797051,3
25516,1913136,10797051,3
25517,10797051,18613870,3
25518,10797051,21561833,3
25519,10797051,15034107,3
25520,10797051,18504192,3
25521,10797051,19045087,3
25522,10797051,16098010,3
25523,5297820,10797051,3
25524,10797051,20082006,3
25525,9840907,10797051,3
25526,10797051,21308543,3
25527,8106130,10797051,3
25528,4716110,10797051,3
25529,10797051,18457132,3
25530,10797051,18991846,3
25531,5148212,10006681,3
25532,2088568,19045087,3
25533,5237257,13616724,3
25534,5237257,11566433,3
25535,5237257,21656668,3
25536,5751313,16466519,3
25537,5751314,16466519,3
25538,7460370,16466519,3
25539,1015744,19462026,3
25540,10067028,19926877,3
25541,10067028,23596949,3
25542,4385640,10067028,3
25543,10067028,20886787,3
25544,9325670,10067028,3
25545,10067028,20691789,3
25546,10067028,11993046,3
25547,2418918,10067028,3
25548,10067028,14164924,3
25549,10067028,23069799,3
25550,10067028,12971450,3
25551,6980854,10067028,3
25552,10067028,23613195,3
25553,10067028,20725036,3
25554,10067028,22919520,3
25555,10067028,18741084,3
25556,10067028,12328424,3
25557,9597889,10067028,3
25558,10067028,18371114,3
25559,10067028,23666867,3
25560,10067028,17097179,3
25561,5090669,10067028,3
25562,3419825,10067028,3
25563,10067028,20085210,3
25564,7678253,10067028,3
25565,1424647,10067028,3
25566,13212350,18115173,3
25567,13212350,23494305,3
25568,10826994,13212350,3
25569,9525318,13212350,3
25570,13212350,18974466,3
25571,13212350,21425787,3
25572,13212350,20036910,3
25573,10415388,13212350,3
25574,10671994,13212350,3
25575,6226270,13212350,3
25576,8843442,13212350,3
25577,3838437,13212350,3
25578,5751313,10287987,3
25579,5751314,10287987,3
25580,7460370,10287987,3
25581,1913136,10656323,3
25582,2373293,10656323,3
25583,10656323,18613870,3
25584,10656323,15034107,3
25585,10656323,18504192,3
25586,10656323,20019847,3
25587,10656323,16098010,3
25588,5297820,10656323,3
25589,10656323,20082006,3
25590,9840907,10656323,3
25591,10656323,21308543,3
25592,8106130,10656323,3
25593,4716110,10656323,3
25594,10656323,18457132,3
25595,20212516,22423727,3
25596,22950121,22950123,3
25597,13121131,21374275,3
25598,1037968,13121131,3
25599,8980221,13121131,3
25600,13121131,22410173,3
25601,13121131,15768167,3
25602,7380658,13121131,3
25603,13121131,22137915,3
25604,13121131,20870396,3
25605,13121131,17927694,3
25606,3584277,13121131,3
25607,5822585,13121131,3
25608,13121131,23294396,3
25609,3577507,13121131,3
25610,13121131,20091126,3
25611,9756057,13121131,3
25612,1769771,13121131,3
25613,3108499,13121131,3
25614,11203339,15593678,3
25615,6185786,15593678,3
25616,5102753,13603290,3
25617,983037,13603290,3
25618,11562180,13603290,3
25619,3978711,13603290,3
25620,13233956,13603290,3
25621,1111286,13603290,3
25622,7019245,13603290,3
25623,10695600,13603290,3
25624,3061454,13603290,3
25625,3024972,3024989,3
25626,3024972,3024988,3
25627,3024971,3024972,3
25628,3024972,3024986,3
25629,5751313,22246374,3
25630,5751314,22246374,3
25631,7460370,22246374,3
25632,13063241,14132965,3
25633,14132965,18600879,3
25634,12980227,14132965,3
25635,9592646,14132965,3
25636,1629598,14132965,3
25637,14132965,22769774,3
25638,2538511,14132965,3
25639,13290531,14132965,3
25640,10878062,14132965,3
25641,6190167,12626918,3
25642,6190160,6190167,3
25643,7901579,7901588,3
25644,302936,13325917,3
25645,302936,13812091,3
25646,302936,20898459,3
25647,302936,8801436,3
25648,302936,19993993,3
25649,302936,9109613,3
25650,302936,1048665,3
25651,302936,22712288,3
25652,302936,14647876,3
25653,302936,9499457,3
25654,9221947,22832422,3
25655,5055545,13325917,3
25656,13325917,13812091,3
25657,13325917,20898459,3
25658,8801436,13325917,3
25659,13325917,19993993,3
25660,9109613,13325917,3
25661,13325917,22712288,3
25662,13325917,14647876,3
25663,9499457,13325917,3
25664,3024981,3024989,3
25665,3024988,3024989,3
25666,3024979,3024989,3
25667,3024986,3024989,3
25668,3024978,3024989,3
25669,21754657,21754659,3
25670,21754659,22728534,3
25671,250595,5751313,3
25672,250595,5751314,3
25673,250595,7460370,3
25674,5055545,13812091,3
25675,5055545,20898459,3
25676,5055545,10079611,3
25677,5055545,8801436,3
25678,5055545,19993993,3
25679,5055545,9109613,3
25680,1048665,5055545,3
25681,5055545,22712288,3
25682,5055545,14647876,3
25683,5055545,9499457,3
25684,5055545,10943077,3
25685,5246170,14106232,3
25686,1913136,2373293,3
25687,1913136,18613870,3
25688,1913136,15034107,3
25689,1913136,14988339,3
25690,1913136,18504192,3
25691,1913136,19582152,3
25692,1913136,19290859,3
25693,1913136,11277510,3
25694,1913136,17557289,3
25695,1913136,16706229,3
25696,1913136,20019847,3
25697,1913136,16098010,3
25698,1913136,8389315,3
25699,1913136,5297820,3
25700,1913136,20082006,3
25701,1913136,18542300,3
25702,1913136,9840907,3
25703,1913136,10169905,3
25704,1913136,16166059,3
25705,1913136,21308543,3
25706,1913136,17857284,3
25707,1913136,4716110,3
25708,1913136,14168494,3
25709,1913136,14129929,3
25710,1913136,18457132,3
25711,18115173,23494305,3
25712,10826994,18115173,3
25713,9525318,18115173,3
25714,18115173,21425787,3
25715,18115173,20036910,3
25716,18115173,23574216,3
25717,16797428,18115173,3
25718,6226270,18115173,3
25719,3838437,18115173,3
25720,18115173,19319640,3
25721,2373293,18613870,3
25722,2373293,15034107,3
25723,2373293,18504192,3
25724,2373293,20019847,3
25725,2373293,16098010,3
25726,2373293,8389315,3
25727,2373293,5297820,3
25728,2373293,3462669,3
25729,2373293,20082006,3
25730,2373293,9840907,3
25731,2373293,10169905,3
25732,2373293,21308543,3
25733,2373293,8106130,3
25734,2373293,4716110,3
25735,2373293,18457132,3
25736,983036,10695600,3
25737,983036,9552428,3
25738,983036,3061454,3
25739,14988339,18613870,3
25740,18504192,18613870,3
25741,18613870,19582152,3
25742,18613870,19290859,3
25743,17557289,18613870,3
25744,16706229,18613870,3
25745,18613870,20019847,3
25746,16098010,18613870,3
25747,8389315,18613870,3
25748,5297820,18613870,3
25749,18613870,20082006,3
25750,18542300,18613870,3
25751,9840907,18613870,3
25752,10169905,18613870,3
25753,16166059,18613870,3
25754,8106130,18613870,3
25755,17857284,18613870,3
25756,4716110,18613870,3
25757,14168494,18613870,3
25758,14129929,18613870,3
25759,5751313,7132185,3
25760,5751313,6244937,3
25761,5751313,9693856,3
25762,5751313,6061403,3
25763,948486,5751313,3
25764,1421558,5751313,3
25765,5751313,13902981,3
25766,1966262,5751313,3
25767,5751313,10287986,3
25768,5751313,18731109,3
25769,5751313,8612648,3
25770,5751313,22246375,3
25771,5751313,19142736,3
25772,5751313,13783899,3
25773,5751313,7132186,3
25774,5751313,9693857,3
25775,5751313,6244936,3
25776,5751313,13028546,3
25777,5751313,18731110,3
25778,1966263,5751313,3
25779,2532321,5751313,3
25780,5751313,11319479,3
25781,5751313,8778962,3
25782,5751313,16388707,3
25783,411631,5751313,3
25784,5751313,13902980,3
25785,5751313,8612647,3
25786,5751313,19912848,3
25787,4518933,5751313,3
25788,5751313,12678588,3
25789,5751313,21870536,3
25790,5751313,21488869,3
25791,5751313,11548510,3
25792,2532322,5751313,3
25793,5751313,16351776,3
25794,4471000,5751313,3
25795,5751313,7460370,3
25796,5751313,17456565,3
25797,5751313,19912847,3
25798,4518934,5751313,3
25799,5751313,9088422,3
25800,5751313,12614305,3
25801,5751313,22993367,3
25802,5751313,21488868,3
25803,948487,5751313,3
25804,5751313,6061402,3
25805,5751313,8625347,3
25806,4471001,5751313,3
25807,5751313,22993368,3
25808,5751313,9088423,3
25809,16012363,16307790,3
25810,588571,16012363,3
25811,20749219,21561833,3
25812,19045087,21561833,3
25813,18991846,21561833,3
25814,7066835,22619332,3
25815,1037968,21374275,3
25816,20310134,21374275,3
25817,8980221,21374275,3
25818,17984312,21374275,3
25819,21374275,22410173,3
25820,15768167,21374275,3
25821,7380658,21374275,3
25822,6319887,21374275,3
25823,21374275,22137915,3
25824,14876163,21374275,3
25825,15831694,21374275,3
25826,21285620,21374275,3
25827,978946,21374275,3
25828,17927694,21374275,3
25829,11066056,21374275,3
25830,3584277,21374275,3
25831,12728035,21374275,3
25832,5822585,21374275,3
25833,21374275,21457925,3
25834,21374275,23294396,3
25835,3577507,21374275,3
25836,20091126,21374275,3
25837,13396233,21374275,3
25838,9756057,21374275,3
25839,1769771,21374275,3
25840,3108499,21374275,3
25841,6844411,6844412,3
25842,23241193,23241194,3
25843,14711051,20886787,3
25844,7380658,14711051,3
25845,14432775,14711051,3
25846,14164924,14711051,3
25847,12971450,14711051,3
25848,5822585,14711051,3
25849,14711051,17371628,3
25850,14711051,19060603,3
25851,7669917,16157869,3
25852,1037968,20310134,3
25853,1037968,8980221,3
25854,1037968,17984312,3
25855,1037968,22410173,3
25856,1037968,15768167,3
25857,1037968,7380658,3
25858,1037968,6319887,3
25859,1037968,14876163,3
25860,1037968,15831694,3
25861,1037968,20870396,3
25862,1037968,21285620,3
25863,978946,1037968,3
25864,1037968,17927694,3
25865,1037968,11066056,3
25866,1037968,3584277,3
25867,1037968,12728035,3
25868,1037968,5822585,3
25869,1037968,21457925,3
25870,1037968,23294396,3
25871,1037968,3577507,3
25872,1037968,20091126,3
25873,1037968,13396233,3
25874,1037968,9756057,3
25875,1037968,1769771,3
25876,14988339,15034107,3
25877,15034107,18504192,3
25878,15034107,19582152,3
25879,15034107,19290859,3
25880,15034107,17557289,3
25881,15034107,16706229,3
25882,15034107,20019847,3
25883,15034107,16098010,3
25884,8389315,15034107,3
25885,5297820,15034107,3
25886,15034107,20082006,3
25887,15034107,18542300,3
25888,9840907,15034107,3
25889,10169905,15034107,3
25890,15034107,16166059,3
25891,8106130,15034107,3
25892,15034107,17857284,3
25893,4716110,15034107,3
25894,14168494,15034107,3
25895,14129929,15034107,3
25896,1706023,5744493,3
25897,5744493,17830886,3
25898,5842117,9996802,3
25899,5842117,14495973,3
25900,6190168,12626918,3
25901,12626918,12626919,3
25902,12626918,12626920,3
25903,6190160,12626918,3
25904,17477951,23525479,3
25905,5751314,7132185,3
25906,7132185,7460370,3
25907,14783945,17728719,3
25908,14783945,22221713,3
25909,14783945,17791385,3
25910,8747840,14783945,3
25911,10942052,14783945,3
25912,5523389,14783945,3
25913,789253,14783945,3
25914,6501291,14783945,3
25915,13834118,14783945,3
