id1, id2
4852691,8667872
19142736,19912848
7132185,19142737
4716110,6527977
2532321,4518934
2711644,19142737
6244937,14183083
13783898,22246375
831650,948486
4623013,14183083
16224018,18269744
948487,14317425
607094,21827619
7132186,16388707
8612648,13783898
15571541,18623183
4471000,21870537
4518933,8612648
831649,22246375
1421557,13028547
4623012,6814855
4471000,8612648
14502142,19849797
19471650,19471651
19934218,20603864
1629748,16055802
8793825,13028547
250595,16224018
6508481,12820117
250596,18269744
8793825,11319480
831650,22246374
6442346,14717089
4938100,12606395
13783898,18269745
10287987,11319479
9088423,17456565
831649,19142737
8625347,19584877
19912847,21870537
1966263,12678588
411630,1421558
7317602,17420328
13028547,15571541
4623013,6814854
14183083,14317426
5199811,19395766
3768628,6814855
9693857,21488868
12172484,19912848
9088423,16351775
8793825,16388708
4471000,22993368
5523389,13834118
250596,6061402
4518934,11319479
2461168,18623183
3608108,17815062
4223265,21636561
250596,12172484
18457132,21308543
6244936,8793826
14317426,18731109
2168608,22366637
13783899,15571541
7317602,22810500
7760800,8625347
4852691,18395048
4385640,21177597
6061402,9088423
16388708,18623182
6244936,11319480
15351863,19934218
11953289,14548507
7132185,7132186
6527977,14702119
2532322,8625346
7132186,14317425
7346958,17808515
16076390,18471152
11319479,19912848
8625347,9088422
9088423,19142736
16351776,16466519
11319480,16466519
250595,14317426
12469141,21186038
4518933,16224018
2532321,4471001
9088422,21488869
367771,2461168
13902980,18623183
3768628,19584878
9693856,12172485
16076390,21827619
15972030,22312282
7760800,8778962
1421557,10287987
19584877,22993368
1424647,11993046
7317602,22262998
250596,12678588
250595,2711645
411630,16388708
6061403,21870536
11319479,16466520
1974720,23422445
6061402,12678589
1458628,21870537
4518933,11319480
16209101,17420328
948487,16351775
17456566,19584877
4623013,22246374
8625347,13028546
367770,8793826
10287986,18269745
6814854,21870537
14598566,20082006
3608108,4224228
7346958,17420328
3672328,19290859
367770,4471001
15571541,15571542
1966263,7760800
17815062,19934218
13783898,14317426
2532321,7760801
367771,22993367
18828006,18828007
4518933,14183084
6061402,13902981
12678589,16351775
411630,13783899
6244936,18623183
4385640,14502142
6814854,12172485
8625347,22246374
3768629,13902980
10115630,19984810
411630,1458629
2711644,4518934
250596,3768628
3768629,17456565
14183083,16466520
12678588,19584878
411631,19584877
13902980,16224018
13902980,19912848
6756635,7346958
4224228,8385785
6061402,19584878
7132185,10287987
367771,12678588
8778961,18623183
1458629,4623012
19934218,22810500
3362080,19782619
11319480,13028546
12670642,20103762
6527977,21247844
14675462,14675463
13569337,18820148
16209101,18773058
6814854,22993368
2532321,8612648
367771,2532321
8612648,9693856
8612647,22246375
2711644,15571542
411630,11319480
2711645,8625346
4623012,16224018
1421557,12172485
16540473,21177597
2532322,18731109
4471001,22246374
14974844,18935118
8921716,15351863
7760801,16224017
4224228,15351863
6061402,7760801
13902980,18731110
8793826,21870536
1458628,22993368
8778962,19142736
411630,2711645
7132186,8793825
7132185,11319480
4224228,19934218
14183084,18269744
948486,13028547
411630,22993368
948487,16388707
18623182,22246375
12614305,19584878
15034107,18613870
13902981,14317425
7132185,16224018
8793825,12172485
1966262,12678589
1458629,14183083
12678589,18731109
19147297,19147300
250596,7132185
11370967,23658098
16388708,21488868
8625346,14317426
16224017,16224018
6031248,23613195
7564559,7564560
11776522,15299682
18731109,18731110
1332258,23595064
6188784,11993046
2418918,6188784
411630,19912848
1421558,8793825
1966262,18269745
2532322,9088422
2461168,16388708
4471001,11548510
1421558,11548510
9693856,12678589
8778962,17456565
9088422,11319480
14785308,15351863
2532321,22246375
367771,948486
6814854,19142737
2532322,8778961
4471000,6244937
1966262,14183084
16388708,19912847
22307321,22307323
9592646,10878062
12172484,19142737
2461168,16351776
7760800,7760801
6168445,15894276
16351776,18623182
8778961,16351776
4471001,17456565
2711645,4471000
250595,8778962
9088423,13902980
8625347,11319479
11548511,19584877
411631,8625346
10318446,19290859
12172484,16224018
1458629,15571541
367771,9693856
15894276,16076390
6061403,8778961
4518934,9693856
14317426,16224017
13783899,14183083
411631,3768628
2532322,14317425
17808515,18471152
6061403,13028546
607094,4938100
2532322,16466519
831650,8612647
2532322,19142736
367771,6244936
9325670,23596949
11548510,17456566
831650,7760800
15972030,19474501
3608108,16076390
250595,16466520
4623012,11548511
948486,8625347
12172484,19584878
831650,13783898
12606395,15894276
1966262,11548511
6155833,15972030
250596,16388707
411630,8612648
10287987,12678588
1490117,18457132
1313409,10329098
7760801,19912847
2532322,22246374
18269745,22246374
7132186,13902980
16224018,18623182
7760800,19142737
21870536,21870537
4471000,13028547
2532322,19912847
948486,9693857
1421558,19912847
1421558,10287986
8778962,11319479
250595,250596
16224017,19142737
1458629,18731109
948487,18269744
5620793,15328073
367770,948487
4938100,21636561
1966263,14317425
14317425,21488869
7760800,9088423
21488868,22993368
16076390,17808515
16466520,19142736
8625346,18269745
16076390,16209101
6814854,13783899
10318446,17857284
831649,6244937
12678589,19912847
8793825,15571542
2418918,16324741
2711644,4623013
8778961,22246375
19584877,22246375
479674,808408
21488868,21488869
1966262,3768629
16209101,19934218
18269745,19584877
13902980,21870537
4223265,17420328
11319480,13902980
2532321,18731110
2418918,23613195
15571541,18269745
831650,19912847
1421558,13028546
2532321,6061403
411631,7760800
2711644,8625347
7760801,19142736
9693857,13783898
16466519,19912848
250596,9088422
12172485,16388707
607094,10793696
8625346,8793826
10287986,16388708
2711645,12172484
16224018,19912847
6061403,8793825
8612648,15571541
250595,11319480
831650,10287986
3286240,20603864
1458628,12172485
3857069,9857940
1421557,4623013
3768629,16388707
2532321,19584878
8625347,18269744
250596,11548510
7760800,16224018
10287987,16351775
411631,17456565
411631,9693856
16351775,19142737
4518934,6061402
2711644,16351776
11548510,18731110
12606395,15351863
411631,18623182
1458629,11548510
8793825,16224018
5551393,13949581
5090669,17097179
10425169,20378673
11986970,17638222
3008655,5677926
23677136,23677144
9918989,13617295
11279071,14785308
10252056,10252057
16948800,22321272
4798330,13206754
10222828,13565787
228212,10478671
19247466,22301096
8980221,15461843
13521323,14624031
8320469,14288306
3462669,5656506
10249398,20603864
6756635,14338365
1022820,14024978
7460370,18269744
2141749,14338365
5822585,17371628
10169905,21247844
2575374,14129929
4593011,22181956
10298747,12744653
5442020,22530929
4361391,16030263
6371592,6371607
1668091,8227164
9756057,20806023
15768167,20806023
13433285,22262998
3514286,13414771
10671994,23574216
396354,943503
323592,430406
716792,834053
1706023,12270268
3672328,10689659
6856298,9186576
14988339,18542300
18371114,23613195
5498222,18310878
8966034,14849002
2807585,6503552
13212350,18115173
4518934,7460369
5373841,15629443
7143272,14702119
9756057,14763206
7008364,21277519
1037968,6319887
6856298,19045087
12202844,20073617
13206754,18820148
23402244,23402248
3419825,16733950
3449615,21186037
3236017,14763206
11986970,14736188
87685,553082
716792,848240
15461843,21967215
2021567,2021569
10445018,21636561
11419588,16966539
14338365,22810500
8372228,13673083
3076854,16076390
5933082,14794404
2852141,3667135
6387775,16030263
17726029,23465746
10158741,10158742
5551857,10205542
4324758,11893997
1477578,23596949
217484,556271
6387775,23290018
1415765,17037028
10350952,22487030
16324741,20886787
4612220,13122191
5021676,14785308
657801,11986970
17724879,17724880
5021676,8921716
813588,843888
6814855,19643372
384844,864227
13617295,13822269
20836129,20836134
657801,12971450
7006052,14157859
5751313,6244936
744014,16892512
282874,543575
18731109,19643372
8117216,23069799
471804,483411
14702119,14988339
13812091,20514481
488614,943503
3076854,11953289
9487010,16385631
5623479,19471651
282874,864227
1050422,4224228
6322468,10318835
5090669,12524506
22137915,23130941
3236017,14876163
6291471,14157859
9415194,18254797
2252378,15768167
10272772,23465746
7680527,16367499
10192340,10192341
3762872,9996334
2490462,5910211
3318214,9592646
6382620,22098632
15087907,17787591
3647667,7317602
3635291,19026786
81754,12561704
250595,7460369
16142024,23525479
16324741,18371114
13450574,17224030
3419825,18536907
3838437,6226270
73110,727437
4852691,5272426
2396214,6382620
13617295,13981689
12971450,22403259
10415388,10671994
7704004,19138361
438086,620855
5174084,8143340
15471169,22899260
18536907,22306604
9983984,18254797
19438539,20490347
5751313,8793826
16085713,20306675
11650020,13949581
12568442,16250771
1037968,11066056
12631774,15144864
7574033,18471152
4224228,14616047
5021676,15894276
4830846,4830848
6503552,14288306
22919520,23596949
3932179,6387775
6214331,16142024
8320469,22739188
20544327,20741536
22328842,22328843
5822585,7911686
2396214,19662493
6226270,18974466
7283902,15402323
607094,2890392
2199598,17557289
12744653,23243320
396354,472008
14129929,14598566
5036269,9597888
1884023,12744653
5623479,8320469
18378776,19260977
10222828,12876684
6322468,15088608
1415765,11650020
8075170,13450574
4471001,19643372
15292162,15796324
10272772,17224030
8062076,23022777
2017833,8921716
10318835,19782619
17241450,23036596
3536332,3647667
7006052,18748516
7309170,15612870
8980221,20870396
4382405,12328424
3577507,13396233
5086587,10415388
670011,11066055
23677125,23677127
5174084,14288306
265214,384844
2017833,9983984
22328845,22328848
3577507,3584277
196392,614099
7680527,15328073
11986970,18741084
3635291,14338365
254725,885948
12971450,13289545
6421904,13064742
18314468,19523689
5976298,13506128
2668863,21870536
20691789,20725036
2538511,14132965
6399107,14129929
302936,9499457
6291471,18034383
14729256,18457132
3541461,11334468
19643890,19663509
151792,19972831
1421558,5751314
2668853,8778962
2199598,5297820
4385640,23666867
10131427,16166059
87685,442381
5910211,6729311
6031248,15768167
15506300,22327409
10205542,17557889
8664461,16925759
2575374,10318446
2017833,4938100
6319887,15768167
1037968,3239010
2827291,20761751
6527977,14230405
2199598,14702119
3945916,17815062
5751313,7132185
3493991,10695599
6501291,7458833
2668853,8778961
19926877,20085210
1863214,10689659
6214331,11717079
19674840,22262998
7761195,10205542
11953289,19934218
19178250,21513130
3597316,16733950
443341,592607
3683344,11604443
254725,358893
14832930,21277519
657801,7713594
5055545,23484507
13834118,14783945
415583,834053
14729256,22704165
17553389,20169230
3495460,23402244
1668091,19972831
472008,665420
4623013,19643373
1050422,9792904
1706023,7209394
3584277,7237618
9354771,13627621
3838437,18115173
3257108,13822269
5751313,18269744
5656506,18613870
4629672,6506273
11673907,11673911
1913136,14598566
9840907,19685311
7283902,10222828
11199367,23071780
5842117,14495973
19147293,19147297
3772396,20177224
3762872,11418746
3732741,22098632
3169056,8664461
978946,20091126
21224967,23402244
15376871,19141604
16324741,16733950
16030263,17068090
16944401,21247844
18542300,18613870
1490117,19549489
2530584,15919513
831649,19643373
6756635,14616047
8489742,17156131
18030152,23036596
13307307,21967215
7044685,10654982
5656506,9186576
5822585,15831694
5021676,19934218
8561735,19947814
4764618,12744196
20036910,23574216
1158841,1158842
9100840,9526428
2890392,14785308
3357568,19905565
5297820,18457132
14647876,18850012
14808281,20544327
206397,841792
4224228,19026786
768490,810342
12524506,19849797
1362134,10158740
6693221,20036910
5127007,20181656
3449615,15431561
1421558,5751313
6865572,21374275
10878062,18034383
5976298,22098632
266571,541185
1663419,3959503
206397,885948
6371592,6371605
6419481,13812091
5682569,23677139
8801744,10006681
8561731,19147297
11953289,19869683
2168608,22366636
4889264,16397911
11514180,20987164
5086587,10671994
13111022,20822727
14168494,18613870
481375,9225969
9186576,14988339
9895196,19295210
12120684,13020691
2533570,12120684
11892804,13799349
7317602,14548507
9013668,9191794
594052,854475
159804,848240
5048822,21163359
6214331,23525479
19147279,23402244
18600879,19883483
13812091,18293811
11986970,16733950
9186576,22434268
302936,9109613
16351776,19643372
10158741,10759917
8219190,16458721
2499054,22022715
22556551,23630686
7237618,19868933
21186037,21186038
19147293,21224972
5174084,22530929
7464995,20955451
5498222,17791385
13569337,17037028
1543362,16511009
13521323,14284540
76427,832234
19643373,21870537
10391639,12328424
1015744,22704165
196392,664803
14053882,15088608
10089329,17791385
3709102,12454179
337322,10942052
657801,3597316
9796161,20418573
9186576,14230405
5976298,20869815
556271,562437
6387775,14288306
1655163,8400507
978946,22137915
6633988,22022715
15088608,20761751
3087100,6317842
3635291,17420328
1050422,14548507
7460370,16224018
8980221,20806023
18098898,18845280
6980854,17638222
20654105,22410173
1959933,16226357
13020691,22312282
87685,228865
5498222,10878062
5682569,8794510
14548507,19869683
14879478,17791385
18034383,18748516
18371114,22919520
14288306,22899260
4961125,20955454
3495460,19147296
1490117,10656323
4224228,14548507
3672078,19141603
2199598,18991846
18748516,18865693
22704165,23658098
3762872,15968019
7237618,23294396
3024972,3024986
8769373,19388622
15328073,22262998
8841555,17212962
6016307,13295656
891550,1668091
7911686,15461843
5551857,17787591
2668863,19584877
10131427,18613870
4921632,22366636
18542300,19549489
12345227,17791385
8075170,19474501
10589735,16385631
14356579,23465746
6381991,13822269
4716110,22434268
506382,742465
367770,7460370
14168494,14988339
12980227,15588201
22556550,22556551
4623012,5751313
13325917,18850012
10169905,18613870
3790245,20418573
1175821,14288306
2668863,19142737
3076854,13994043
3536332,17808515
3672328,14168494
2021565,2021569
16324741,17727663
17557289,18457132
5638421,9871231
18471152,19869683
10214218,23118425
6322468,7761195
11477906,18731843
9552428,19141603
338138,471804
10589735,22312282
726934,841792
12469139,21438070
19045087,22434268
14230405,14729256
13450574,23161545
8106130,11730227
2373293,21247844
7678253,22271237
18991846,23574216
20919947,21694489
20418573,23290018
18504192,19582152
4798330,22617428
8029335,8162671
3788557,14849002
3959503,17927694
229795,350482
594052,901348
9217,742465
7948308,19388622
3647667,12606395
483411,943503
3345991,10106324
6693221,8843442
6382620,12754505
5021676,18773058
2668853,18623183
22306604,23666867
616102,3325456
337322,22221713
20806023,22137915
5620793,18254797
12876684,22479286
2499053,17037028
9597889,14311145
20267318,21405565
1896089,8389315
2490462,14091098
9499457,23484507
229795,841792
15856337,19693671
16529002,23596949
620855,852143
10601019,14157859
23047155,23047157
2017833,12606395
5638421,23494305
19204595,19549575
1831676,20306675
10852631,14356579
4317626,5551857
108845,952021
3024970,3024977
4938100,14548507
18600879,18865693
10826994,19319640
8227164,12747342
1863214,21585794
7346958,14616047
7227330,23677133
2373293,20019847
14823836,14915965
6382620,16164368
18288467,21585794
1613935,13955716
6527977,10899860
5822585,23390255
15609432,20181656
10131427,19549489
15854363,17373549
2852141,13447231
11213172,21247844
471804,636711
3318214,14341904
12670642,14974844
12236729,14341904
834053,901348
1037968,23130941
3962795,10174077
11213172,21585794
5620792,6168445
3078767,9756057
3449616,21186037
14129929,14729256
20128728,20806023
20212516,22423727
9526428,13506128
8273324,10695599
16987999,19849797
3647667,22810500
16706229,18613870
6527977,7143272
4336715,22306604
2668853,12172485
7574033,21827619
6387775,13822269
3932179,13414771
983037,22587634
13286272,23677150
6226270,20368648
19621772,20103172
15894276,21694489
4684601,13121131
11279071,19869683
10318446,21585794
14988339,23066956
8794510,23677145
10852631,15166511
5869013,22447616
3108499,3613198
9737790,13792092
10878062,12236729
5400742,10368839
7713594,13289545
2852141,20954717
2827291,9354771
19319640,20368648
3635291,15351863
12606395,16367499
1769771,6319887
11394767,23205763
7976872,11066055
3683344,6155833
7380658,15831694
13396233,22137915
481375,11892804
6381991,15919513
7143272,21308543
7034031,21177597
7227330,23677145
9481276,15376869
5751313,7760800
6729311,12744196
616102,23071780
18115173,21425787
14502142,19247466
2168610,22366636
11953289,13233448
12345227,20372195
2538511,6778337
5498222,18865693
76427,556271
6226270,6693221
21457925,22410173
6297832,6387775
1293659,7704004
3108499,5822585
14356579,16810590
5551857,13627621
7460370,9693857
19584878,19643373
6856298,15034107
1955681,16845107
11418746,22991275
1477578,13783549
18457132,21247844
8805649,13603290
17857284,18457132
1663419,6865572
15527452,16324741
11319480,19643373
9013668,21996068
8273324,16458722
1415765,13822269
19875962,19875963
9592646,19883483
9796161,15953416
5297820,20082006
217484,848240
6596328,16537089
4798330,16063556
2668863,14317425
87685,576772
11418746,13337915
159804,810342
7460369,21488869
3536332,5620793
3449616,16511008
1477578,2825450
10658266,20822727
302936,1704751
7460369,16224017
8625347,19643373
10656323,16098010
3516106,3683344
13617295,13952259
16301846,22098632
8794510,23677135
4798332,5623479
19121580,20418573
19060603,22271237
11066055,22712288
13233448,15894276
87685,614099
3076854,10249398
1172494,22899270
6856298,23658098
3740984,17954700
7839811,19523689
2890392,5620792
481375,3365958
3673887,19685311
2668863,19643373
18371114,20886787
3024972,3024982
8678081,20777139
5297820,18504192
7019245,19141604
7082101,23118425
8612647,19643373
9186576,17857284
5297820,14129929
4684601,21457925
5682569,23677137
16076390,19026786
2825450,15768167
11986970,19849797
3318214,3325456
6171420,19247466
13908,556271
17984312,22137915
1415765,13337915
13122191,16142024
3683344,20378673
4224228,21694489
14988339,19685311
3959503,20310134
7143272,18613870
521113,13243880
12739583,20663364
2890392,6756635
3597316,23666867
105319,8514403
10361370,15057561
13741605,23071780
10293577,13974204
3365958,13799349
5751314,19142737
18457132,22434268
1639107,19309971
1769771,21967215
8843442,13891080
20128728,23130941
3078767,14876163
3365958,23677141
18288467,22704165
3419825,11517213
13569337,22098632
19582152,23066956
5751313,11319479
5600261,15460365
19147300,23402237
13351384,17573230
14840321,23596949
3672078,3978710
2668853,6244937
7704004,10759917
491838,13873860
3613198,21374275
22434268,23574216
20091126,23294396
3647667,18254797
11865905,11865906
1663419,7380658
8678081,13569337
11701818,22301096
3362080,17557889
10391639,20725036
10759917,19138361
189986,401685
11968328,16164368
10671994,15924093
7143272,16706229
20749219,21561833
1424647,13335071
9013668,15675187
10384704,21664407
2575374,10685269
206397,614099
144769,384844
4317626,15087907
265214,401685
10695599,16458721
12328424,20886787
6756635,7574033
16579662,21837100
7663603,10318835
6925921,11892804
11394767,16030263
81754,529986
5523389,10878062
8843442,11145818
1490117,19685311
11213172,19045087
3286240,7574033
20805582,21425787
2396214,6987642
2533570,7960119
14168494,19290859
616102,16142024
438086,843888
4716110,5656506
3076854,14624541
5498222,12236729
16948800,23413733
16930290,22966751
5132884,5551393
5400742,6778337
14736188,21177597
6166363,16700020
11418746,17325960
1490117,17857284
7911686,21285620
7344728,15766371
229795,576772
10445018,21827619
9792904,14338365
8425181,22670948
18504192,19290859
17371628,20741536
10933932,19076701
21461878,23115934
620855,952021
4130551,20117263
16810590,23465746
21754659,22728534
13506128,16063556
13206754,19121580
5596825,9152056
4938100,10445018
5467907,17573230
15894276,19026786
13020691,23243320
14168494,17557289
16511009,21186038
7525367,22427840
3613198,17927694
8452131,19044530
15968019,22991275
7099534,16385631
7460370,17456565
16063533,16171447
2362445,22410173
12728035,21374275
3108499,17984312
1362,23677143
8561726,8561731
3635291,16367499
1831677,1831679
15768167,22137915
22921765,22966750
105319,20110295
14288306,22899270
18115314,22924617
14548507,21827619
108845,323161
5910211,17787699
20955452,20955453
9191794,19782619
20089257,21319238
5048822,14412812
10752643,20919947
9996334,14928023
3584277,6959224
169612,7761195
22328844,22328845
8966034,21996068
9195362,11952735
16464790,18542300
3236017,20870396
3362080,15088608
4085696,10421893
22950121,22950123
7227330,23677143
3516106,7960119
11066055,13812091
14356579,15500892
10272772,10293577
17557289,19117993
10131427,11213172
14373268,15968019
1959933,19050843
5174084,20777139
13891080,17857284
23677125,23677132
18623183,19643373
3551701,7495800
297790,20231243
7574033,7680527
13603290,19141604
1415765,6166363
16733950,20085210
10174077,10715601
556271,665420
4511510,22899260
10249398,13233448
2396214,5623479
13792092,17052257
12174402,12174403
20514481,23484507
8561723,19147281
16098010,23658098
4716110,10899860
10089329,10601019
6043997,16042589
13111022,18648407
338138,943503
14876163,21967215
5751314,19584877
8748514,13673083
3978711,6302320
10178931,21996068
6501291,8747840
14624541,18254797
3365958,23677145
4648562,9796161
12328424,22403259
19147293,19147300
1639107,22556551
22328844,22328850
1966262,2668863
5600261,6886408
6155833,14091098
10265164,19332852
5976298,17037028
657801,23666867
10878062,14132965
529986,1668091
7911686,22137915
8162671,8416639
228212,11358169
6925921,23677142
1624010,10601019
217484,620855
2668853,15571541
14808281,21285620
20805582,23494305
4684601,13396233
4569313,17068090
607094,5620793
3220986,8667872
9217,594052
8320469,13617295
350482,594052
7680527,9983984
1884023,13020691
386013,620855
9487010,12744653
17787699,19474501
3495456,19147296
1913136,10131427
10249398,14616047
323161,832234
9415194,19674840
3024978,3024989
1639107,16639229
15924093,17557289
5842117,9996802
3108499,4684601
338138,834053
1424647,1477578
8561732,23402248
3078767,3239010
10852631,20378673
4482782,23088983
5086587,21425787
553082,854534
18457132,18504192
4385640,7713594
7143272,10797051
1913136,22434268
10318446,13891080
15894276,19674840
698010,813588
11418746,16503138
983037,8219191
10131427,14729256
1458628,7460370
12232011,19868933
12754505,13210305
2711644,19643372
2575374,10169905
3026764,21438070
9265781,17534703
8385785,10249398
11517213,22306604
22328842,22328845
10131427,11730227
3345991,11650020
7283902,12876684
7976872,20514481
9070085,15260218
159804,620855
9354771,21996068
2017833,20603864
19147279,19147293
3945916,13433285
22275471,23149062
7911686,20806023
11044947,17984312
3462669,16706229
2252378,20091126
521113,10479536
10265164,19332849
159804,196392
3959503,20091126
206397,447509
1769771,15768167
16167361,16298029
14808281,19060603
13207438,22401746
8801436,18850012
87685,169201
302936,7976872
12172485,19643373
14928023,19693671
3647667,15894276
8841555,22431492
17630906,17630910
7460369,12614305
9191794,10205542
18536907,20860648
4684601,20806023
16924659,20023016
14341904,17728719
4684601,7237618
1914865,4629672
7464992,20955454
206397,350482
14736188,18536907
2396214,9024096
16085716,20306674
14432775,21967215
1172494,23290018
9186576,9840907
775447,5523389
1741919,12876684
19582152,19685311
6399107,16706229
1896089,7143272
16098010,23066956
7409728,14324112
10589735,12120684
22556551,22948959
87685,506382
3608108,9983984
12728035,17551461
4336715,10067028
5435234,18616606
7504901,12798072
3365958,4272289
87685,854475
2575374,14230405
6527977,22704165
9756057,15768167
15193,9265781
2668863,7460369
5751313,14317425
1037968,20654105
10425169,13974204
23677124,23677130
10601019,20023016
3078767,13396233
1613935,7309170
14763206,20091126
3078767,20806023
5258165,11358169
4382405,19926877
23677123,23677124
1896089,14729256
576772,834053
636711,834053
113681,246646
4382405,14736188
3236017,23390255
18974466,20493053
10445018,13433285
13433285,20919947
2538511,6291471
16367499,20603864
8489742,23252484
20806023,21967215
9013668,10350952
6322468,21996068
16733950,18536907
657801,12524506
18623182,19643373
13783549,16324741
438652,15144864
14038176,19332849
10689659,12473411
19147275,19147297
13753266,23130941
8219190,17467777
1490117,1896089
8966034,23118425
2575374,14729256
14849002,17557889
1022820,2530139
5297820,10656323
11418746,22098632
14469218,23036596
2533570,14091098
5878985,9446690
14230405,14702119
3078767,3236017
7051649,21425787
2827291,3357568
4518934,19643373
11730227,20082006
3683344,10272772
6371580,6371592
10214218,10350952
3076854,7346958
10797051,21308543
12973065,19388622
16991395,17472701
3224152,7425022
12985350,18028121
13741605,18030152
11145818,22690093
11370967,19290859
6527977,21585794
87685,172460
7911686,21374275
17097179,20691789
8258909,14284540
22434268,23066956
8075170,17224030
1769771,21374275
19147275,19147293
6226250,15912858
1896089,20019847
10337386,20023016
13908,834053
7143272,23066956
6596328,17180286
4921632,16085716
4193496,6597127
386013,556271
2825450,18371114
229795,323161
3673887,14988339
17224030,17726029
6322468,7663603
9766481,14284540
4569313,20267318
19147296,23402237
8561735,19147275
21090885,21807527
5610546,15953416
3672328,19442138
8489742,10368839
11418746,11968328
8581121,10539421
1415765,13414771
7663603,19782619
10368839,23252484
1490117,16944401
7911686,11993046
9792904,11279071
5297820,14988339
3732741,11418746
4961126,4961130
11334496,21664407
21374275,22137915
12744196,17224030
11305840,11305841
2373293,23066956
11730227,19549489
3024971,3024972
18310878,20372195
8117216,12903179
13792092,18028121
3024984,3024987
10445018,18471152
8841555,15260218
13026685,23273706
17147420,17245830
775447,10368839
5751314,11548510
1704751,6419481
14129929,16098010
17638222,20725036
16250771,22082121
10131427,23658098
13891080,21585794
7460369,21870537
3978710,4193495
2668863,6061402
18034383,18600879
3026763,15431560
636711,738946
2199598,5656506
3959503,23390255
13480108,20425837
5976298,16164368
105319,12940372
6322468,9354771
3024980,3024983
2017833,7346958
10006681,19718986
169612,6322468
5102753,8219191
488614,772627
6387775,15968019
472008,841792
8561726,23402237
14288306,20777139
11968328,18820148
21247844,21585794
4648562,18628318
8843442,23494305
5090669,19247466
6171420,22271237
8075170,20815980
3584277,14876163
10467996,22966596
483411,698010
5910211,15500892
5620793,13994043
1863214,16166059
15088608,16589432
1831676,2168610
1050422,9415194
11213172,14230405
2668863,17456565
16987999,22403259
6282214,7130579
10272772,15166511
2190569,22321272
4938100,5620792
5138456,10697587
3672328,23658098
10272772,19474501
813588,943503
9415194,19869683
3732741,22654851
14887616,20815980
11370967,16706229
6176441,16981231
11733067,17557889
3683344,7948308
3419825,4382405
3024984,3024990
17097179,22403259
9265781,14647876
10222828,20073617
10878062,14341904
10878062,19883483
3024981,3024992
438086,726934
7911686,20310134
6925921,23677136
3683344,20815980
18600879,22197335
14624541,15894276
1477578,15768167
12345227,18310878
7655020,18796914
18578541,18880060
7006052,19994918
1543361,21186037
13908,254725
657801,12328424
169612,11005804
5914388,9088945
15743707,16030263
14624541,17808515
5551393,6633988
5751313,11548511
3672328,11277510
1769771,4684601
10067028,20691789
338138,443341
1863214,23574216
411630,2668863
255401,943503
6983973,12744196
10350952,17557889
1629598,2199598
13834118,18865693
9983984,19674840
254725,396354
19147279,21224967
768490,943503
18542300,23066956
13949581,18820148
130541,620855
3959503,12232011
12859344,15376869
20082006,22704165
10391639,22301096
7006052,22221713
6729311,10589735
14876163,20870396
246646,384844
7099534,15500892
316912,22197335
12232011,17551461
3257108,11650020
3577507,11066056
14129929,18457132
7460370,8612647
7791429,13024208
3732741,13569337
7237618,14808281
14729256,18542300
10685269,16098010
130541,772627
3024985,3024989
101811,9225969
1769771,15461843
108845,488614
7132186,19643372
12561704,23677133
6282214,10467996
17791385,18748516
2012592,15607448
2676365,12454182
9186576,16166059
6233042,10006681
8921716,14624541
13210305,17325960
10272772,14356579
4272289,23677141
3449616,21438070
20544327,23294396
5132884,21405565
6856298,17557289
20955451,20955452
8489742,10089329
19849797,22301096
1831676,2168607
9013668,17557889
4223265,5620793
19710610,23147990
5751313,22993367
172460,772627
1789990,21694489
11968328,14288306
3365958,22326008
4644122,7695935
18288467,20082006
14106232,21266147
2538511,12345227
1023289,4648562
11730227,14702119
2107034,17728719
543575,646016
7911686,16733950
302936,19993993
6302320,9604063
6168445,18254797
4623012,5751314
9792904,15328073
14129929,23658098
30237,947406
8452132,19044530
1022820,21513130
7669917,16157869
10318446,18288467
2252378,20544327
6983973,12120684
3857069,22634542
569812,726934
10695600,22501706
9109613,11066055
7460370,7760801
4471000,5751313
3495460,8561723
16098010,22434268
10893111,17241450
10318446,22704165
3257108,16301846
592607,834053
11044947,12232011
5751314,11319479
3078767,14763206
2890392,13994043
4361391,8678081
11213172,16301512
4382405,5090669
5031964,13206754
3239010,17927694
10287987,19643372
13122204,17477957
10249398,21827619
10106324,10539421
481375,23677139
196392,574279
5910211,9487010
10384704,10384705
3959503,17638222
108845,841792
5610546,5976298
12039035,12039036
2017833,16209101
2890392,22810500
11370967,11730227
3365958,15195064
1913136,14168494
2668863,8612647
18269744,19643372
481375,12747342
255401,698010
11939185,20418573
396354,594052
7460369,18731109
13949581,15953416
5883596,12270268
2691849,19409751
11993046,16733950
13433285,14338365
9265781,9499457
4193495,19141603
11370967,23066956
10763720,19050843
196392,576772
9430039,18583832
6226270,9871231
10671994,10826994
3516106,10852631
15193,17534703
10298747,17787699
1658193,16478537
8416636,13206754
4382405,12524506
2241900,4648562
2668853,4518933
472008,553082
2373293,16098010
15924093,16944401
3673887,19582152
8561731,19147300
6291471,18865693
471804,569812
1362130,10158742
14702119,22704165
8664461,21461878
3386551,4569312
4629671,22530929
3577507,3613198
5086587,19117993
4798332,16544386
6856298,10131427
3078767,3577507
10067028,23069799
20128728,21457925
130541,206397
556271,841792
23677140,23677146
635006,22712288
3236017,21457925
19117993,23066956
3449616,15431561
3386551,15953416
